block_height,hash,waiting_time,gas_price,gas_used,fees
6830869,42c92d,4,71000000000,21000,1491000000000000
6829611,304fcf,0,7100000000,21000,149100000000000
6832318,897989,47,13000000000,44260,575380000000000
6831731,9d3956,136,6100000000,265680,1620648000000000
6832727,a9f574,0,47619047619,21000,999999999999000
6832581,5d1fca,51,50000000000,21000,1050000000000000
6827360,470447,28,51000000000,23037,1174887000000000
6829950,5c27e1,0,1000000000,21000,21000000000000
6830402,03d705,22,41000000000,22551,924591000000000
6828049,3ec9c2,114,16500000000,52182,861003000000000
6832962,d7baac,23,14000000000,142260,1991640000000000
6829722,7f2af8,5,60000000000,61592,3695520000000000
6832903,5d97ea,1,5000000000,72471,362355000000000
6826450,0587b2,0,60000000000,143081,8584860000000000
6833792,9c0275,2,27029413888,37389,1010602755858432
6828708,378303,2,19841269841,21000,416666666661000
6832568,c834d7,3,59000000000,143081,8441779000000000
6833582,65bcaf,-114,57000000000,143081,8155617000000000
6830060,c61f72,1,7000000000,1093295,7653065000000000
6830422,c9d89d,1,20000000000,22292,445840000000000
6827526,6326bc,10,10000000000,21000,210000000000000
6829060,8d1681,0,71000000000,21000,1491000000000000
6831416,9cae65,5,23000000000,21000,483000000000000
6831569,d591d0,15,25000000000,21000,525000000000000
6828502,2807d6,4,30000000000,21000,630000000000000
6829210,5f9b8f,1,50000000000,37465,1873250000000000
6827363,b64b7e,58,57000000000,143081,8155617000000000
6826492,c24fbe,16998,4000000000,349260,1397040000000000
6829372,bea8c3,42,60000000000,52451,3147060000000000
6826597,d76d55,18,15000000000,47503,712545000000000
6834097,5d3fed,14,50000000000,56275,2813750000000000
6826431,6ac226,7,10000000000,21000,210000000000000
6831812,d419f2,2,16000000000,34725,555600000000000
6833603,e8680a,1,50000000000,21000,1050000000000000
6830136,cda396,7,41000000000,37049,1519009000000000
6826458,f505e0,17,31000000000,92828,2877668000000000
6831380,bb2a16,24,70000000000,143081,10015670000000000
6826781,827bf4,-23,60000000000,143081,8584860000000000
6827506,7c922d,5,99000000000,37551,3717549000000000
6827188,fa7014,2,15000000000,21000,315000000000000
6830072,319d9c,4,31000000000,21000,651000000000000
6828618,3c1259,0,30000000000,36621,1098630000000000
6832048,bb7c70,1,35000000000,39092,1368220000000000
6831907,a5cc4d,1,80000000000,21000,1680000000000000
6830024,5065d8,0,6000000000,244143,1464858000000000
6830049,bcfcf0,-188,60000000000,143081,8584860000000000
6826875,d59e42,10,20000000000,94531,1890620000000000
6833218,d42cfb,89,57000000000,143081,8155617000000000
6832476,d033c7,7,9000000000,53422,480798000000000
6831798,9e12fb,-215,1000000000,21000,21000000000000
6834212,048709,81,1000000000,21000,21000000000000
6832717,328505,5,20000000000,23037,460740000000000
6832264,52c520,21,10000000000,38388,383880000000000
6826407,568848,-4,10000000000,21000,210000000000000
6829318,ddc8ca,26,10000000000,52483,524830000000000
6831930,2d9010,33,72000000000,51408,3701376000000000
6833762,368ad4,0,9000000000,53422,480798000000000
6828973,160d23,0,25000000000,33571,839275000000000
6829013,d54cf3,6,26000000000,21000,546000000000000
6828393,e3a652,-3,20000000000,31582,631640000000000
6829632,6d6e8a,27,60000000000,143081,8584860000000000
6834250,9dd5ed,0,35000000000,21624,756840000000000
6826488,cf31e0,5,8000000000,1521290,12170320000000000
6833520,db6804,0,19841269841,21000,416666666661000
6832697,d4f28e,17,1000000000,21000,21000000000000
6830810,713e0b,1416,6100000000,33437,203965700000000
6829599,2b9223,143,9000000000,49597,446373000000000
6829997,55d319,3,71000000000,21000,1491000000000000
6829193,7c7f51,30,50000000000,37267,1863350000000000
6830419,79f143,3,50000000000,24074,1203700000000000
6827670,5c74e8,23,100000000000,21000,2100000000000000
6829081,91a1d1,0,1000000000,21000,21000000000000
6829793,5baa99,3,71000000000,21000,1491000000000000
6832023,2083d1,0,20000000000,21000,420000000000000
6828204,e61f17,1,1000000000,21000,21000000000000
6828744,6db34a,1,61000000000,21000,1281000000000000
6826693,31457f,0,12000000000,66307,795684000000000
6828848,d119f2,26,50000000000,21000,1050000000000000
6828890,b27ac4,2,11569518592,21000,242959890432000
6828337,bcb7cd,1,10000000000,21000,210000000000000
6828356,dd001e,82,20000000000,37312,746240000000000
6833224,9ad744,147,7000000000,52222,365554000000000
6828429,bb219b,0,10000000000,21000,210000000000000
6832390,95c004,21,15000000000,91827,1377405000000000
6833463,6737e1,828,4000000000,52146,208584000000000
6832138,dfe56e,2,35000000000,21000,735000000000000
6827905,f8956a,1,99000000000,52487,5196213000000000
6832609,fd31e9,0,1000000000,21000,21000000000000
6833753,e46284,0,58000000000,143081,8298698000000000
6833289,e57d92,430,4100000000,21000,86100000000000
6826588,0ae3e0,45,11700000000,21000,245700000000000
6826744,6f6884,1,20000000000,22642,452840000000000
6833449,ef0edf,-1,10000000000,21000,210000000000000
6826685,3c06ed,0,1000000000,21000,21000000000000
6829497,bfbe09,4,31000000000,21000,651000000000000
6830365,75fcb4,670,6500000000,1413650,9188725000000000
6828613,f556a0,2,31000000000,21000,651000000000000
6830512,7372ae,1,15000000000,27225,408375000000000
6831845,b72ab5,-81,14000000000,142196,1990744000000000
6828308,a086b2,0,20000000000,37312,746240000000000
6829766,1527b1,0,10000000000,21000,210000000000000
6830819,8fcaec,19,50000000000,21000,1050000000000000
6834188,5d8ee7,-1,30000000000,51873,1556190000000000
6827344,0d6c46,5,11000000000,82155,903705000000000
6830453,f20e64,287,9000000000,28863,259767000000000
6826360,f10ac6,9,72000000000,54823,3947256000000000
6830147,bc4142,18,60000000000,43908,2634480000000000
6826487,4b49b9,3,9100000000,14050,127855000000000
6830703,40c956,-1,11340000000,281683,3194285220000000
6829931,f3416a,0,60000000000,143081,8584860000000000
6829712,2191cc,1,100000000000,21000,2100000000000000
6831224,faf095,0,3000000000,21000,63000000000000
6831435,88c306,3,39000000000,36984,1442376000000000
6833042,564387,9,34000000000,28370,964580000000000
6828466,df8562,423,5200000000,140212,729102400000000
6831435,ecd391,15,62500000000,143081,8942562500000000
6827805,1e911a,0,20000000000,128028,2560560000000000
6828080,d58805,10,60000000000,21000,1260000000000000
6833301,57300c,6,14000000000,149326,2090564000000000
6830253,13fd3c,1,10000000000,36896,368960000000000
6827201,005276,6,9100000000,24683,224615300000000
6827528,2b45ad,0,52000000000,36586,1902472000000000
6829513,12ff87,0,1000000000,21000,21000000000000
6827503,bb56f8,2,50000000000,37134,1856700000000000
6827305,25fa50,139,8500000000,28863,245335500000000
6830337,351605,40,1000000000,21000,21000000000000
6829774,a03e89,169,6000000000,244079,1464474000000000
6828655,1e9086,1,20000000000,21000,420000000000000
6827704,9261ff,134,1000000000,21000,21000000000000
6827954,64815b,20,50000000000,21000,1050000000000000
6829467,dd6579,4,60000000000,21000,1260000000000000
6833247,a199f2,16,10000000000,21000,210000000000000
6830916,7a314f,17,46000000000,37005,1702230000000000
6831088,2a468f,6,20000000000,47648,952960000000000
6829421,fd8ad0,-18,6000000000,21000,126000000000000
6831598,b969c4,9,71000000000,21000,1491000000000000
6829350,9e14d6,4,21250000000,111547,2370373750000000
6831019,4eb224,9,15000000000,21000,315000000000000
6833724,8f29a6,92,9100000000,5002785,45525343500000000
6830495,6f86f3,47,22000000000,52045,1144990000000000
6833189,d798c5,-1,1000000000,21000,21000000000000
6830374,e3b8cf,1,60000000000,52362,3141720000000000
6827787,13028b,150,6900000000,85924,592875600000000
6833147,f1ac71,2,21000000000,22400,470400000000000
6831582,07990c,54,72000000000,71339,5136408000000000
6827019,e9734b,6,20000000000,21000,420000000000000
6833807,f7426c,-299,50000000000,21000,1050000000000000
6826777,292d9a,5,50000000000,21000,1050000000000000
6826730,deac9f,691,8000000000,1521290,12170320000000000
6827801,df98cc,14,60000000000,143081,8584860000000000
6831840,759508,2,60000000000,21000,1260000000000000
6834098,4f13b0,22,19000000000,78704,1495376000000000
6832223,b3862b,24,60000000000,143081,8584860000000000
6828482,23fcb7,13,50000000000,21000,1050000000000000
6833653,378f0f,2,41000000000,37376,1532416000000000
6828264,fd31b5,14,25000000000,36919,922975000000000
6834077,56d18a,5,19900000000,45741,910245900000000
6833085,249e04,8,6500000000,52881,343726500000000
6826507,4deb2a,6,20000000000,21000,420000000000000
6833150,ff529b,0,14000000000,21004,294056000000000
6827277,e4990c,2,29000000000,21000,609000000000000
6829541,cb11e4,69,1000000000,21000,21000000000000
6833698,60668c,121,8000000000,37576,300608000000000
6830204,475a31,28,15000000000,21706,325590000000000
6833107,878845,105,1000000000,21000,21000000000000
6832391,173195,8,20000000000,21000,420000000000000
6826722,7df56b,2,8000000000,21000,168000000000000
6827702,9103f2,19,13656250000,51991,710002093750000
6827042,7510a3,50,9100000000,63978,582199800000000
6832131,18e2ca,10,21000000000,21000,441000000000000
6830377,3542a3,0,20000000000,21000,420000000000000
6833397,168784,3,72000000000,71339,5136408000000000
6832892,f6642c,0,1000000000,21000,21000000000000
6834243,665158,2501,6000000000,42284,253704000000000
6828721,557d8a,11,41000000000,21000,861000000000000
6834014,18990d,3,60000000000,21000,1260000000000000
6830758,a2917c,7,134000000000,21000,2814000000000000
6830875,184433,20,60000000000,21000,1260000000000000
6833572,40417d,3,33000000000,21000,693000000000000
6827185,8d1208,21,100000000000,46908,4690800000000000
6832791,7476a6,1,57000330000,143081,8155664216730000
6826959,95ff30,95,1000000000,21000,21000000000000
6828460,a0f729,19,80000000000,37743,3019440000000000
6830220,d17c3d,21,1000000000,21000,21000000000000
6827282,5aa056,0,7000000000,38037,266259000000000
6832634,8f3db4,5,20000000000,25826,516520000000000
6831056,2ee8d8,10,72000000000,98809,7114248000000000
6831784,0c40d7,0,10000000000,21000,210000000000000
6829919,9a02eb,46,60000000000,143081,8584860000000000
6829126,b501c1,14,71000000000,21000,1491000000000000
6831887,e9ea66,9,11000000000,21000,231000000000000
6831991,ae6daf,4,50000000000,21000,1050000000000000
6830782,20cdd5,3,21000000000,34042,714882000000000
6827353,ff6181,1,22000000000,21000,462000000000000
6830460,89b148,0,10000000000,37503,375030000000000
6830667,399d59,-310,15000000000,91827,1377405000000000
6828177,4571c6,2,30000000000,21000,630000000000000
6830096,066ccc,108,9000000000,50161,451449000000000
6829603,6f11f0,3,31000000000,21000,651000000000000
6833133,c3b5da,23,8000000000,359702,2877616000000000
6829266,28a7bc,0,6000000000,21000,126000000000000
6827892,4f87e7,15,1000000000,21000,21000000000000
6831797,f8cc26,2,14212455424,21000,298461563904000
6831119,7e855b,3,71000000000,21000,1491000000000000
6830377,e1c0b6,0,12000000000,33790,405480000000000
6832449,b9ac2c,30,57000000000,143081,8155617000000000
6829398,3a83db,53,71000000000,21000,1491000000000000
6829381,e9447d,971,7100000000,24187,171727700000000
6826692,e2c119,1,41000000000,21000,861000000000000
6830806,d8c687,2,27000000000,21000,567000000000000
6832509,f6e129,5,9000000000,22397,201573000000000
6827967,690987,8,66000000000,37943,2504238000000000
6834051,85666b,16,72000000000,37292,2685024000000000
6828255,9f72ce,2,64500000000,143081,9228724500000000
6833479,60ddee,17,56976611316,143081,8152270523704596
6828431,d495bb,3,15000000000,91827,1377405000000000
6830328,476fd7,257,6200000000,21000,130200000000000
6834186,c22bdd,27,60000000000,21000,1260000000000000
6826887,5faeeb,31,9150000000,79985,731862750000000
6829977,441701,0,60000000000,143081,8584860000000000
6832822,cf089b,8,8000000000,21000,168000000000000
6831762,3ae787,2,60000000000,21000,1260000000000000
6827554,b8323e,3,50000000000,21000,1050000000000000
6828677,2c64cc,2,31000000000,21000,651000000000000
6833153,dbdc73,12,12300000000,45657,561581100000000
6830913,734dc6,2,41000000000,37751,1547791000000000
6832212,dafe5d,14,14010000000,21000,294210000000000
6828783,03485f,0,1000000000,21000,21000000000000
6828815,1a3c13,-139,11000000000,21000,231000000000000
6834155,58e3ac,6,40000000000,21000,840000000000000
6833044,c9848a,5,57000000000,143081,8155617000000000
6828050,083e4c,-8,70000000000,143081,10015670000000000
6828792,9142f6,32,15000000000,58637,879555000000000
6828900,6e4ff7,0,1000000000,21000,21000000000000
6829422,f54c85,10,72000000000,52833,3803976000000000
6830194,6f2135,21,61000000000,21000,1281000000000000
6826578,26ff67,0,1000000000,31005,31005000000000
6829050,b5d020,0,30000000000,39918,1197540000000000
6830183,8d21e6,421,6100000000,21000,128100000000000
6828838,5c3a5f,1,11000000000,36621,402831000000000
6831755,18b507,8,42000000000,52741,2215122000000000
6827190,6f2ed3,14,72000000000,37951,2732472000000000
6829177,2c1e1f,11,50000000000,51586,2579300000000000
6827828,5b191c,13,41000000000,21000,861000000000000
6826778,efe4bf,2,10500000000,21000,220500000000000
6830392,8f6465,0,31000000000,22391,694121000000000
6828385,5196a1,5,20000000000,37838,756760000000000
6831568,f0fbe6,4,60000000000,21000,1260000000000000
6830867,fd2d0c,38,61000000000,143081,8727941000000000
6834178,e9aa0f,134,1000000000,21000,21000000000000
6832911,128ee7,0,950380952481,21000,19958000002101000
6829015,3cf9e3,8,60000000000,143081,8584860000000000
6833873,b3fb43,187,5000000000,204639,1023195000000000
6830190,186314,1,9000000000,21000,189000000000000
6833966,739a59,2,10000000000,37089,370890000000000
6830230,0238cc,7,60000000000,21000,1260000000000000
6826973,5c0413,3,9000000000,36916,332244000000000
6828173,d9f0bb,5,67600000000,143081,9672275600000000
6831640,2dde12,5,20000000000,35680,713600000000000
6828099,be64d5,0,68000000000,143081,9729508000000000
6829782,f22d44,5,100000000000,23277,2327700000000000
6833559,393a6a,28,50000000000,21000,1050000000000000
6831265,7f28b9,4,71000000000,21000,1491000000000000
6834157,289886,2,23000000000,21000,483000000000000
6833671,9996c5,30,4800000000,21000,100800000000000
6832679,6c37ba,15,41000000000,37179,1524339000000000
6833335,39f096,1,21000000000,21000,441000000000000
6827626,d64c4f,5,50000000000,51848,2592400000000000
6832070,32ac6c,38,40000000000,21000,840000000000000
6829805,1f3279,14,31000000000,21000,651000000000000
6826431,a631a2,9,10000000000,37244,372440000000000
6828340,96680d,1,30000000000,31660,949800000000000
6831500,b9df77,13,1000000000,21000,21000000000000
6833013,e84a15,1,14000000000,286335,4008690000000000
6827275,1e3f2b,0,10000000000,21000,210000000000000
6831101,d8168f,14,20000000000,21000,420000000000000
6833966,f4dec7,3,8000000000,53183,425464000000000
6829322,ee3a42,0,60000000000,143081,8584860000000000
6828189,bd9b63,3,16000000000,52946,847136000000000
6830000,650bff,20,15000000000,25980,389700000000000
6834029,f57dda,2,50000000000,21000,1050000000000000
6827667,b9456e,4,9100000000,16529,150413900000000
6827610,281be7,3,21000000000,34042,714882000000000
6828522,4ef3c9,0,61209184722,143081,8757871359208482
6828337,b5121b,2,10000000000,21000,210000000000000
6831483,a96b61,4,61000000000,143081,8727941000000000
6829207,957d09,25,91000000000,51586,4694326000000000
6832546,3e75c1,-12,16800000000,21000,352800000000000
6830754,572cb5,9,17659999624,21000,370859992104000
6831276,654885,6,61000000000,143081,8727941000000000
6829654,148d0b,-7,99000000000,38103,3772197000000000
6827480,c381dc,13,60000000000,52455,3147300000000000
6829165,9486ce,-1,20000000000,33296,665920000000000
6830873,f5ea41,0,11000000000,40822,449042000000000
6831784,281ef9,-260,16000000000,21000,336000000000000
6832912,3fc90d,1,7000000000,21000,147000000000000
6832895,522a53,0,15000000000,21000,315000000000000
6826880,1e813f,-4,1000000000,21000,21000000000000
6829073,65ffbe,10,50000000000,49993,2499650000000000
6833505,f8410a,7,20000000000,52099,1041980000000000
6830514,35041f,1,50000000000,21000,1050000000000000
6829482,ca4446,13,50000000000,21000,1050000000000000
6832552,05a737,25,8000340000,27430,219449326200000
6830135,aa139c,35,100000000000,21000,2100000000000000
6832531,909662,6,10000000000,37244,372440000000000
6826342,00fa1e,14,60000000000,143081,8584860000000000
